image,question_id,subset,answer,data_source,width,height,file_bytes,file_sha256,pixel_sha256
VG_100K/2359018.jpg,30134983,simple,1,imported_genome,500,375,39917,e94a7b4caa4f6b0382218afeddc84313fce6c6750793760a7eac908042d21735,fcf1cf316fda8463e843ff7bf0ac3c81d2a3edbfda188068a2cb5c5a1060ebba
VG_100K/2359074.jpg,30134955,simple,6,imported_genome,500,334,154080,1e3b81850680735ff82343ca2d1333e3b9bdc0cfdee10dac3ab46fb9c9839e17,825b8ff6fcb99e9cb2a390c5860d5b44e54ff1ed4b6016372c4896b64601e0ff
VG_100K/2359092.jpg,923590923685,complex,4,amt,500,500,111116,3cc272ca5cc90e18bf4e91f9325c42c8ba7b7e76bd50f4f8e755bb73f5f8d7b5,21d8e2f3ea478fa4a068548cc16dc63caa2ad7ce1cd64f23c53ac4617f95c267
VG_100K/2359120.jpg,30134926,simple,1,imported_genome,500,375,134148,802ce5fc59101b6f1d901ec2c52da25936a67c9addf237021de45c3a42014a2e,02a862e3f056ea6860e074e893c72a953a6a9cbf3428f6a1f89373d42ea1af97
VG_100K/2359145.jpg,30134911,simple,1,imported_genome,500,333,139982,e3c1240ab4d57423225bb7e4adcdf63a7519a28dc0a5ffb661699b8db42e992f,9399ecaf70ca157badaef6a82e18cb9837d363da9fc9b8894eeb0463b043d58a
VG_100K/2359185.jpg,923591858577,complex,7,amt,500,387,97147,48e3d3774a6ed3e7331dd66f4d8890ca27d79b1a8f3fe29b5699aa1e7718dfb2,b3fa35b2078687be962dd9f3fbcba5704ce8675a87e0bbca7c4f8770e3e5daa9
VG_100K/2359226.jpg,923592265776,complex,1,amt,500,334,150556,d3edf2189d2b6dde77de1f4a987a0355860d1313cff86635f82d299144dc32ec,f9fa368467992facd2d576d10f9b52301db8a25998cb7556e201fbfeda935b53
VG_100K/2359228.jpg,30134869,simple,1,imported_genome,500,375,109292,d85202f7da6bd70bb5c3a5b5ebf2377ac503687d1d19b339ba22b7157c8ee3a8,43d54a3f15ff254f2ecfc235a383f92739264eaedcb00d9bc75c36502cb925da
VG_100K/2359248.jpg,9235924812090,complex,1,amt,500,390,101438,51e90bb64ea014679e12f6490b276546f387f1e1a61bc13550bbd4aa6c4fa855,76d343c29277203a76eb149238a59168091e4e58ee32518e28d09edec9af8dcd
VG_100K/2359369.jpg,9235936910487,complex,2,amt,333,500,128129,f025788987f539c1f0c9f2ddc873f6bd940b2f574dde133245f12b4285262007,74bd1156b5f29787df8fabc8c71722aa98d1b886eccae2c84c689fb1ff68c7d8
VG_100K/2359424.jpg,9235942418815,complex,1,amt,281,500,83239,0acfe70d9528f5a592d12a8422c2e030a7e70ca955b0605ab991407dc2491ae4,4ee660213b2c2caea8e3c10d2136a90e175d679274be3aea196b03a7637eabfb
VG_100K/2359444.jpg,30134733,simple,1,imported_genome,500,334,137102,fa2244a244e68976675f7557349c6675accc6bcb65708659f58b8eec25bf5ec4,c9a94e0fee2d9db780bcf4a7efb3f639b67cb5975c4a43d25e4639b7b4629cb8
VG_100K/2359455.jpg,30134724,simple,1,imported_genome,500,339,127754,1ef6f192a778127196994a47db00edc85dd499e83544a079bd91f3c75fd9fe30,f82192f21eaadffcf87c4cde775d6b5e921b893ce77002855293c9a50d5c746e
VG_100K/2359490.jpg,923594906123,complex,1,amt,500,375,194892,9c1757c230efad1a1d2e3ea6bfd9995c6893b7d95d49d03a85a9e5e33195e2c7,25c45225439d357702334ec8d36083403a179360ab21ffade1c42302558d77c1
VG_100K/2359512.jpg,30134696,simple,1,imported_genome,332,500,73570,fb6954c8a965537f365111902227bda3b6946b0f72db30a52bf57c4a93936a34,01809bbf9ba3ad0ace294e9ad68e85577ee663cffd955bdbe2f15e6b65d5be52
VG_100K/2359513.jpg,9235951312766,complex,1,amt,375,500,144757,4bf8ecc405865a79f1bd8d83ac872ae773da92fac9ad48a645a9e5edae8a35a6,3d3c293c2a5d101667726c15574e2163d9f159a1e335032fd09de92049244071
VG_100K/2359544.jpg,30134679,simple,1,imported_genome,500,333,89421,79b6a3912f240ab069a208b5a4b10148cc7106378ee0d726714112c628c14ac9,7edd5576b4aa55d60761515ed8b38299e2b6d13db1ca1954ab349e548b6bd7bd
VG_100K/2359587.jpg,9235958720305,complex,0,amt,500,375,134290,dc800182d00b12d8caf28379ee6352cd40c5629969e7a3b6d323debc3b5db3a1,5044bda1ea2c5ad7ca76064396b4048eed3c7239aeede262a7434c975f269d5b
VG_100K/2359605.jpg,923596051417,complex,1,amt,500,375,49341,5abd79fc6246264503211017c8a26e81ea4c49b1d467b2ae87849a67e4992a3c,ba87c97f684b1a879771f29f8e4928cbfa94721a355b26b90516044fced2cee8
VG_100K/2359613.jpg,30134641,simple,1,imported_genome,500,375,155401,f2fd8b3209ff13b62a389864910663dcee343d3bf02b26ab8302d9462a930bb5,e6b470505f96cd8c0242ab8057b3fc8327fdc6dc859be3685bd42eeefa4458b5
VG_100K/2359660.jpg,9235966020981,complex,1,amt,500,340,193019,d3cf6e8158db226f9d1f1a1dda1ab291c551a1d49ac4453b6e1f7540cb81b652,f708e907c6e606aeee287c037a16eea90c52c0752cf36e5b32041102e4605c67
VG_100K/2359677.jpg,30134587,simple,1,imported_genome,500,500,154252,987d36c4453cd4c13cd5def36c4341a1f23a099af2cf20c5666b948af9ea61c3,eaa1f1fa42e751a17efb429cca4427321cda714bb001a617dc4698145876df5a
VG_100K/2359694.jpg,30134574,simple,1,imported_genome,500,375,166275,dabc6ae71917432627d9793c6bca9b305035a31e532b297993272771420e273a,a748e84266f7ed24e7bfcbfcd831e78edb835509f4f355340024e5a253ddecf4
VG_100K/2359716.jpg,30134554,simple,1,imported_genome,500,500,140536,4bec6fcdf71f0edd59a46b2d992efb053ae82e65a96e7ce9503ec5b93f8e98ed,2f87fb9c37b3775b05499a412208cf262b5bed4fd3f9ddfe0628b8fce59e65e6
VG_100K/2359764.jpg,30134524,simple,1,imported_genome,500,338,153500,5d7b39a067a5f6c417a6971727ead4c71e835250c8078ea6e86a7feb635c7ca7,f11dfc6ed2a702cbad2ea81743585dd812ed27a2d306bfb20759afe5e6d022e8
VG_100K/2359814.jpg,30134499,simple,1,imported_genome,500,451,215374,86973e83f9a7fe4ada959b453dfdf7a3b5f9c66dcd473889ce0bf4567f2516be,01c6be9c7228190d205ae80aac24a03fea2f7c9b9e02bc9c7891af411f28c2e0
VG_100K/2359861.jpg,923598615161,complex,1,amt,500,333,116129,98e0f9e7194cb31346a7aab6463f389cf9be529783522fc96d69e23f93fc66d9,7c5ce96d731cb910fa10265e8f0129a852eec89d191985532f3737ca2aa58e29
VG_100K/2359885.jpg,30134469,simple,1,imported_genome,500,409,124540,f243ca4e412efd919c81bf38a26a0c554b312a887c53f4808d549ec7735007e2,786d3906567a5fa09bce7fdc7f68a9c0af16c68820e04a1b546a6b3d9995a540
VG_100K/2359922.jpg,9235992216561,complex,1,amt,333,500,78751,2d3ed18a226b6a500e457c0255f2b6c8c5059b50014119090c4607d49de8376a,0d5f0069f709d08386b56063d5ddc892c1075f6b5ea051db2ea2913a1b225732
VG_100K/2359947.jpg,92359947327,complex,3,amt,500,375,83116,dc3dd981261a2fda2e18c2e0d39968a52119a674ecbe4caf1d6ceb9e67775167,561bf98468b8801857629def07cadf571ae1c61336080f8889f0a57c6e654b4b
VG_100K/2359955.jpg,30134429,simple,1,imported_genome,375,500,99189,e24d9999b33fe5338ad2c4e173eae4b10c5155521dd13270967cf1a9735624be,7a4b9e6fbdf079bd1f6370e0e2af482d669e38979797681add715cdfcd6511d7
VG_100K/2359962.jpg,92359962423,complex,1,amt,500,333,118598,ca86c4a79d4515e313022e2a0962b30ba89b0358cef6767cd79cf92402248393,5b3ef2dfb0217aca267ed65bd7ac86c719c9c7a4ab1a1aba430b34e3ff58b698
VG_100K/2359964.jpg,923599648167,complex,1,amt,500,375,192065,32b575fd35fd02acc59b0d68bd9bc1849742507932e1fa055c4aaf85d4019f98,81b110b826e0d402ec1ac5ac410ffd5467b86cb039af4aa72e436b4d7f352ef6
VG_100K/2359979.jpg,923599795855,complex,2,amt,500,307,76282,93727bb4a32b9427b1c73c4accc422ddf8787dfefc0caa268f17d1eba7aa853f,719f135d43509e5ddf4abf8b1ae7e2ae05a99e62ec85bd21b9775e4e3c83be7a
VG_100K/2359996.jpg,923599967884,complex,3,amt,500,375,153664,97361c965f7d2dfcad8eb79009b5813959ddbb256ecc93194ee272a6560eaf00,dcb9eb5261d4302d41d815dc640179bf72bea96b45e14801bba30cec317623ce
VG_100K/2360013.jpg,30134402,simple,1,imported_genome,500,336,103797,5f6d6fd114fd962992e87fea45c41ddb25ec5df853add54d957d05e7c02527a9,c8635476a3fa3113020e2576b3bd8009c1e435b232946a751de6f29a742e80dd
VG_100K/2360039.jpg,30134386,simple,1,imported_genome,289,500,95006,233ea09acb0cf1f3f1093c4f2d761f279b243fc1a41e0ed1166386f15333aee1,99e9f79d49864933baf2fc9e314f7725792ff191ed89e901912f50df423b0ba1
VG_100K/2360043.jpg,923600432523,complex,5,amt,500,375,167968,593b184d727b8eb632d6d1d75fe43fc04ac8aacc1764853dfc9e9058ac9586bf,9b23e5d4e75f1ba3e9e3eeff16906eb84279e32148b6762a14da97b2c554b715
VG_100K/2360069.jpg,30134365,simple,1,imported_genome,500,375,120184,f67cb2c535fdc33e410e3204d9192f9d849c8fac8e02010b7c9860e16a29518b,5cb9213aac837dd18c76d6220082f223f424645de91f9716286fcabe5f23ebaf
VG_100K/2360128.jpg,9236012819030,complex,0,amt,500,333,153974,2441e9e9525466fa611192b92ffe9c3e1cbb7db29409bc0ee3c8f8ae5ab9c7c7,e0635819592f6eba62e0b352d608549174a6e6a45db3d57810b9bd2cfb9f07db
VG_100K/2360141.jpg,923601419618,complex,1,amt,375,500,166421,58863aedc0c7420b7a1bf11de78d3bd21043becff641b391caf2db2e33339f73,f233403758798282d77201f628c27a3d092fe9868453457b479b636ad6476bea
VG_100K/2360154.jpg,30134325,simple,2,imported_genome,500,500,144159,c3c390a09d4e38010abbc7dfd1f41f9a6f3186603231aefc2836655f019feca5,a1c73ddd069e5d06565204ddfb4e7db6dd92fd63fd9de08f70fd259dacc5f779
VG_100K/2360155.jpg,923601559943,complex,3,amt,500,375,138592,6b57c16288fa7a8d5bd4bd6e1d01b7ccf01c516e9b94f3a7fc012aea77ab1ebb,78604660f6e8b57df1de43898823de9ce08c3a4c5c47291f6897b7b125bb53f7
VG_100K/2360181.jpg,30134304,simple,2,imported_genome,500,244,68518,b45f93f07718a291668c4ea7618d52d430b55ebc70cf5a62c7df90e977300c81,ca83312cb10099a05c4ada7789c382ebc7a7e6b31dbec59d2f0c3ba312822bed
VG_100K/2360227.jpg,9236022715595,complex,4,amt,500,334,108367,a7be954fd71b17c33d1f067f9a0fde874569e49b212fa40e7f29474bab2496bf,e8166ec485e7da307828d27041db07cf03e1ad65c00449aba96744fd2526f628
VG_100K/2360252.jpg,30134254,simple,1,imported_genome,500,333,146437,4a87b8fc682eb19877f436494defb00274823fc843fbbe9b56f53ba199aa3b5c,45cf67c88bbc51af622d20002ed64e9e6d56e78daa9cc03bd06f70f21007ba4f
VG_100K/2360294.jpg,30134227,simple,7,imported_genome,500,375,95632,d6141ba0e94d02b44f03277d3bf63e9568b200324441ac6d6e6fdb3f7aa3a503,813859b78f87032fefd3e08143194c0d547f56284c1a4ff3f2af27e37db61956
VG_100K/2360298.jpg,923602988341,complex,1,amt,500,242,60533,f87baf9b6634b68615afde4d23f79e21b14885b01bf72947506e09e57c94ebd3,1b9a0f3f7106f5647800054dcbcedb6a3d9ba64de5917fcb0b5421e41b79a1bc
VG_100K/2360312.jpg,30134217,simple,1,imported_genome,500,369,150965,473596b886175eac4a52e9150e21f10c029e29dd4fe801c7c9a6ed58ce20bee9,3f05b8e81940e7a7268c288d0f2a4028359ff65c6a85df06907901d752227f47
VG_100K/2360322.jpg,9236032211991,complex,0,amt,375,500,139773,1efa026c2ad6680891d91d8b60b17d1e1413d287cb415fa7b7077db194bf2166,a6478491dab404f475098fe22205307f6b498c38bf636b3fadebf5b41e63943e
VG_100K/2360354.jpg,9236035419832,complex,0,amt,375,500,91982,2e4c3827a5ce2c9e03178164ef9bb2b75e387168e61b65a08325c949d6324a98,b3a06a5af24d644549570afd3dbf30a6174e55a21fdfa2b929d81a1bcb70273d
VG_100K/2360386.jpg,9236038620455,complex,0,amt,333,500,101495,772d835bd367fa99b253122566eedaaa6af39013e2be45de271c2b253f646be3,6d8c7679dae24b2d48dc34a0488a8965e82277c37446494f0addd8f5abd0a46b
VG_100K/2360421.jpg,30134155,simple,2,imported_genome,375,500,159307,03b84271c6fc5e4d1859bcb9f482ae4adc45ea6ee5f95a32a52936161f065422,34d885e1d7e923f57dbbfeda2e32b8c28e10160f3d877575487212443a3a2a36
VG_100K/2360447.jpg,923604479778,complex,2,amt,333,500,93765,08785cf98b6fb249d678acf24333e51a1d17004de3e20e897073e4d7c2207083,840d99763d75acef593e82464c89ac87beab4470e4776be9b937d7e7749fdcc1
VG_100K/2360448.jpg,30134139,simple,2,imported_genome,500,331,177758,a719efc885879a038ff49012e6c52ecc9e49212d2aeb65654b534173ee3409a3,97f845c8dec82e47ad0240567fd196fc2722c171077d5545fc88af68b7aab464
VG_100K/2360457.jpg,9236045715545,complex,1,amt,333,500,113293,c04c7f319f5ca85ed5e87b9e5caa356cb48c703a2c5d3e46ab4df11b5eeecdd1,82ff128b3ef07bd60ac6d20f8c5bdb9c8bbc668263786e042ee34bc269ffbe7b
VG_100K/2360462.jpg,9236046216385,complex,1,amt,500,333,106755,48e6cb3c39f8d036beae0acee7f661c3fe78b5a435dca712522f7e118e953a4f,ee1bde6fc40ef452a203344b6421be7444924a048c083e56bb47e26c67317a0b
VG_100K/2360465.jpg,30134128,simple,1,imported_genome,500,375,109181,94107353e368e3bc4bcfbf85237b8cad78d9f2302341d22ad99ecc011964842a,ac283b80cb30fd2733cd33add53d42d4bb81f5f98aae8f67d0e3c34a8382ff4e
VG_100K/2360561.jpg,9236056112247,complex,0,amt,500,333,105453,3a44e4faccb3cb9b30a0951abe54c8328e4687dab89d33bb226f1c8686b2eb85,fb112df97f6bb9b149276a2d46849ff65a4554e1f09dcc51a7d9e233520c61a0
VG_100K/2360587.jpg,923605873183,complex,1,amt,500,374,129534,7b0b1372659c16145803f0e608c0c4169449bf628bfb688487695ad552356df4,1bcfdf8833ed7143a67a0b1715b6ee78a19c51fd425e014193a203e1afee4e53
VG_100K/2360611.jpg,30134046,simple,2,imported_genome,375,500,102376,b6823243a3b68acbcb0a96b79053a0b736510d2808286bd3f2d05054dd00babf,5cc873ee0f78d73f744633b3342ea9117936e59ad5fe5442c2454d9d91d56df7
VG_100K/2360645.jpg,923606456490,complex,0,amt,402,500,125717,13789d76399b585f6be8c65567aac30216be716e4a2513934eac07a7c5c31f38,1581338487f844a935542f60372b8314cee7f269577f816505d1bdcabe76fa11
VG_100K/2360646.jpg,30134022,simple,2,imported_genome,500,375,116246,d345452ccd0f696be61780feebdad3e3bd5d8a1643b3714f424f99184481c883,fe62704970d8f9eddf9ddb1a86a12be4c1891fbfe244ae1b228a999d36f8e3ba
VG_100K/2360652.jpg,9236065216366,complex,2,amt,375,500,137739,ea3bbe7c2dcaf16f802ca0c2e46c43f245948803ff2276cbb37042e6b4a64f22,420d3473aaf9173f5f13265d788a9e19453fef3bc29f99f525760c90f6387f26
VG_100K/2360668.jpg,30134003,simple,1,imported_genome,500,281,97947,6d84ef9378804efaac3ed890a5d94fa740173eeb970aeca39af35e2254a93c3d,bafe08f8a6eacd18b3445170238420a45ea20501fc755ed6bf40d70fbf485e65
VG_100K/2360675.jpg,923606754715,complex,1,amt,500,375,183857,b8e00609a198fd473c7f72123fbd66431f0e6a1705479a1a08a26e40e80ebe3c,95d94c4ae1cc5d44c830d5e12d6d097489f6e02eeec05812f98b543c9e722ddc
VG_100K/2360728.jpg,9236072892,complex,1,amt,500,500,172731,e5f26ffbba4fbc9b89b281814c2adb1c41e357a8a1b788387d50db3afaf118e7,9e9bf16c65aca01bd184326749d1a5cb7474b04053097ce032383c7aded4b258
VG_100K/2360739.jpg,9236073916710,complex,1,amt,500,288,82656,4dfcc241819230fa28e32d9b26c138a6bfdbfb46d2117c8c97e20973e9bef0df,d252bdf6afc8891ed63fbbbfcf2f297690ce517bd29bc1bcfe5ae0e8cd30e20f
VG_100K/2360774.jpg,923607745326,complex,1,amt,500,375,190259,1b2be847a0752f1a541242986cef9761c71422f6d377c36783996b4a589b6119,4a5f6571cdc235070e2a884b6e87c59503a9ff8323bc43fd6ca5afe10aced7cd
VG_100K/2360793.jpg,9236079317356,complex,0,amt,500,400,93670,62c0df3176d4b5d2cbdb321b17c51223e4ffc9792e88a0e2b6289c2daaee5d7c,c1afdd1277989c9bc8f203ea7adb4597385c7db7391af58a75ab22c7016b5294
VG_100K/2360868.jpg,30133883,simple,0,imported_genome,375,500,188461,3074fb31e7fb6a27bb744c530e64970e82d49ca0119ab6dcfc60b4760005be2a,17b1ce32ba73ffcaa54be6ca515094d85a877dacde1a297635a6116776d66c60
VG_100K/2360887.jpg,923608878882,complex,0,amt,500,467,219775,a7291c351457f9b6e140988500a54ee7b41ae6951a5da602872d78ceb995ab00,272c59d5e42e6f7e4ae2d61d2a787405056cc937da31315cfc4d85eb3677a713
VG_100K/2360896.jpg,30133870,simple,2,imported_genome,332,500,54836,dc074b81ef562664495938364d56844a87d56d34a1c9fd8f490e2be85df66583,759449ca2f3e14987b9401135165fd46daeebbbe15d14bd70f470aa7cba57560
VG_100K/2360911.jpg,923609118924,complex,0,amt,500,375,191337,4fe925d7b52e2d36ebc4d48e2559bb205344948e495fad8a27a9b1965c6bf665,b6f35b1a8a531328b2d82ea56cf1246694ace9afcf4b3449bd1ac4f944d30365
VG_100K/2360933.jpg,30133851,simple,2,imported_genome,500,375,161481,ad9a170a514817bfdf39b5e1196c4fa1c52b33cab9936c9eb773f1ff419f0c59,98493f41ec8fd03a86feef0caa5169ef19e2644bd61446f89c3017e09e290682
VG_100K/2360941.jpg,9236094116875,complex,2,amt,500,333,112177,72ec73d88e7213f01c0cc2dfc9d0f2e211c0df5ddff3f162d4f32f1489a966c3,5c4aa56a4a0d1ad975b278dd68c292280a8c8c7ff3cdc2bf9af6c23f6a4aba15
VG_100K/2360986.jpg,9236098621343,complex,1,amt,500,375,130016,aed875c03533f1946e198f27f1917b4be7dec19f927ffdc96eb15d5721ba0d79,1c98a1589c6886584556c51ef71164e731ef6e81b78dd9d800931f4db2053024
VG_100K/2361013.jpg,30133801,simple,1,imported_genome,500,333,121011,a1a27456186c22aa194dd84ee0e1cef6fe5bd25f634210571e768fbd09852f20,ce53f33e3be644fa23e31f31d12c18877ecadcc8b7c7b1d7ffba230bfe51ce87
VG_100K/2361044.jpg,923610446741,complex,1,amt,500,333,202927,c1476975d56e66493214f0555f4e68afc4b6fdcfad7906e498308187b36c25e2,510964e558ecb22dd4048f2b7ee560558aabb78b9b066281671611c2ae045f51
VG_100K/2361049.jpg,923610492740,complex,0,amt,500,333,116807,c868d7c8a2fdd9d84605fc8404d50f285cd5ff924d753da90b1e4a159c5c7dde,8c41d2f68df736b93228adfc0d756c61f09c4e5be8383284aafd7a2fae049779
VG_100K/2361056.jpg,9236105610643,complex,1,amt,500,374,197170,0ae88a1ab2d0a5a4990e917c1766fbc88e86784450c47b60489ee262702389aa,5a0350ba5fa2bc8a1aae253662d90efd1c345cde364cef21c21ee9b7313e37b1
VG_100K/2361085.jpg,30133759,simple,2,imported_genome,500,356,100709,0c4cfd512c9cc1ac4aa412e9ba6b209e2dfb3ed87abed98d29b08e035a80ab61,3f63337e3b0b9ccf308a5fa759ad020f1e37db27fbd1ca097abc31705547ffe9
VG_100K/2361110.jpg,30133742,simple,2,imported_genome,375,500,106377,0697d2247f20cf9044914142485559b472c4512a040c9c666ba15509a1c83b80,b2f1fa95f6f9c7669ed298c4d3cd17dc22d891d7076ceaf7691752a51f1ca9d4
VG_100K/2361117.jpg,923611179452,complex,1,amt,500,367,116286,5c284ab1f645b5c9568a90c58926455183c2d6f947abb357c093d816a8c24260,e4a9061af612ddd9ba44bd2db0dd1e796e0043bb67acb0f88dcd576c9f387e42
VG_100K/2361127.jpg,9236112715443,complex,4,amt,500,375,182391,52e528bedd164cb1fa6b409915bac40feaea4105a9252a0c4746a77724602f81,86df6aa9c03995c1acbabd9db0b76af831bcc37136dc03f6df2b3903fad56809
VG_100K/2361203.jpg,30133688,simple,2,imported_genome,500,336,173067,ae3e146cf555feb85759069ca7702953ec41ef04f22df76459137ec43ad529be,a06ce4a15182fcfb9d7a6422c3efcd5f7cbba4ddca155fc835331600c933abca
VG_100K/2361254.jpg,923612549712,complex,0,amt,375,500,189177,5c67216313fb4c99b9a5feb5bd448986ec19933a3346356d96a92bd1f000364a,4a8cd0edf5a3daa995ee15f3bf270d71b681808a4a9ddc91704864fb43ea18e8
VG_100K/2361277.jpg,9236127716726,complex,1,amt,333,500,150624,e70f7ef105a330ffaa90f42dbe8fced68ddb4a4429b2acc6b528ea09b87096c7,18dfc4824f4178f6b54ebd5983c2916b8802a0f62094898aea285faa96038382
VG_100K/2361300.jpg,30133630,simple,1,imported_genome,500,333,155147,0f1970a465efc016cd8b74d9e219ed11782fea106d60f8b9f6f21727ff9114dc,94c2cfe4bf635fdc4ca57737cca9fd937a1a559dd128937b67437df68bbcf039
VG_100K/2361303.jpg,30133627,simple,2,imported_genome,375,500,201277,de2daacee1721efbdbcf63e455eae2a4ff6797948e95ebf9f5b78241104da6a0,586ce50501af7d68821ead9d290e78e59b3b8145ed325a3b3e65bc71c17051ad
VG_100K/2361310.jpg,30133620,simple,1,imported_genome,333,500,136304,9eef2cbf28989e90eeb7bc3910978268a71fc1b8038cc72676ed2455cb0715d1,fba81c0971bb08a9bd1369b5e5e0460b60edab80b9b850300bc2ac8974d513de
VG_100K/2361350.jpg,30133596,simple,1,imported_genome,500,331,104733,b2849a6ddd43f685715fd2af32c2e79ad49b226ef0fe1e159bd946e453f9085a,8ce2630e96e98559c5e3db55b0e4e862dfe3cb6e2f96a8e3d0d32188d18676b4
VG_100K/2361373.jpg,923613733651,complex,3,amt,500,375,125962,b5a7247b61946e29582f99c0dee88553853f6cc1eed4340e09b5aa4cec0ee125,9717e9960c3c10d4e287fbf61014c91843415a3289238bd0da4cba1e916b210c
VG_100K/2361386.jpg,30133572,simple,1,imported_genome,500,375,136274,be965f27601d6d01c8c8ad87d24c48bdd69569d22db670d4d96a7879b6dca3a9,a79d0c835a1c77ec024b3b9a62ac2bcc4a2da802ca1ccc2b8aa60b0488522c6f
VG_100K/2361393.jpg,30133568,simple,1,imported_genome,334,500,97193,b3593a787841dfbc8149fda9088d9f4c2706dab500d119d821bfd461cf4b0cbf,7f0e168caa226be721e3a1265ad6b9c1efdd9f14d297d96188e3fd287201eb88
VG_100K/2361435.jpg,30133534,simple,1,imported_genome,500,262,92516,bb43bc55f983ff9390fbd969f6297dc9a947f19229c0256a37a8d41a121b2a26,31cd804362e016be8c09e93227bd73bef95a74032884c235e585cd0b433e9d42
VG_100K/2361471.jpg,9236147120837,complex,1,amt,500,500,145759,d0b07a5060f2c0154b20e9ecf2760c0e6e0c85559db750f5cb455c88b288268c,fb8ae6e24d0a99bd4390cf241f56bf847c2fda1eb10dadb97025fb83e8caa612
VG_100K/2361477.jpg,9236147720942,complex,2,amt,500,309,76745,0312956a54d00324ef67fff354d48e1500f180cd9aa00aeed4b03e67c09d0c0f,3282c7bf24422f420c6e2e05e787b255e4a1b40a12b8ab6a61a093ebe9dbc9d8
VG_100K/2361484.jpg,9236148420263,complex,2,amt,500,281,125339,be0e3a5142bcd6ac862c0facb68ea56b66211e6c44126ee093a69f4b23f48460,063be2505005ee6066511f15e3307271f10bf9fc4b5da54afe7ce61652cb3686
VG_100K/2361504.jpg,30133501,simple,1,imported_genome,500,333,138562,fc93887f7885a44f472154770a4dbd50f4e944836c0553904e57982591cb6a16,9e53a9c13da41e3318690d2c341b6d61bff029ed51dde70b61461b374e43e9ba
VG_100K/2361574.jpg,30133462,simple,1,imported_genome,500,334,184074,52973fa7f9302b80e91ba1c1949f586ba0971b358aa93c41596e9861c4e02ecf,64090215be6fec652f8c8e1507fd1bfc17d25dcb3f6ab1300cf0efa3ec465425
VG_100K/2361582.jpg,9236158216904,complex,0,amt,375,500,91276,6f18bc001bdbb281138e65c1f0f8d4f41ed822bb250b2ab1e246c137a0036bb3,ee8f74c00863adf43fcbb470a1c14e39cfa569a952e767e380297253e2cc274a
VG_100K/2361617.jpg,9236161715140,complex,2,amt,500,375,121293,bfdae41aca3519cd44c6f767c5cf45e4cbc3b487323d900f9930beee34024920,216a9eace779fe16e86531f4643900af855f877c99dab3a8ce26a2fb5ed1136f
VG_100K/2361620.jpg,30133444,simple,1,imported_genome,500,313,105625,fd036ac2196201d81bca441e74a6ab6b5431c3e996e16b005543514d4a6af5da,309cc8e31fdcb85996642f92e8a93c3608a6a3d9b043739c386978f76b08333d
VG_100K/2361691.jpg,9236169119187,complex,1,amt,375,500,136777,93fd21d83ad659086eb0273b6399ecbc610c0d9514665c1cba0c4904b7f7c536,291513ba0b50d7866612ed9d71dacaadac13befe5755e87761609caacf8d189f
VG_100K/2361723.jpg,923617236973,complex,2,amt,500,375,194809,8fb96497a4fe8829b468cbb5feacd7a498dd064531540be4c6d327de80444b38,e9f02f459548eea0f35e65072ae4eabf4e16d9e4d43f62c7d3ad10547e123b63
VG_100K/2361785.jpg,30133345,simple,3,imported_genome,500,375,125012,a20d34df6e24699f78f44ee9a8289c745d75e450e517ef03684686137bfa50aa,92ac211af8f859f54554f38dc83dabc06b96e0740591b1acfedbfa406f0a5ef8
VG_100K/2361804.jpg,30133333,simple,3,imported_genome,500,375,178490,5afe6bb0f83b472fcc7fdbb3801c3da8e4b71563ff3d0565a816d149ea1e847d,0aeb7f61f7568d91293dd77b4ba7ef7ccc7ff035a203d2ae2ac796e5cd8f2b84
VG_100K/2361832.jpg,923618322799,complex,1,amt,500,360,141514,b7b05e4398246ffdfffc25bca37a93125416991781a8383abb4ba50bfdd936b5,84d190bad11b983717a625e04d358e568a0a23d29f6ee14bd3f01c325c0b59c3
VG_100K/2361909.jpg,9236190932,complex,1,amt,500,343,167376,5f614d4e000d3b95e7a73722cc81fa8d7887ab1930332945666f151e93142794,cceeaf575f0fc10b10474fa7fac27625dbe77f1d1dcc5f7fea0e5796b2126531
VG_100K/2361929.jpg,9236192920458,complex,0,amt,500,332,108083,50b9cbb7dc265e5fbcbbc810bafb5ac56eb895145c367b3c9174483e014f446f,b3dcaa73830b2ad299a36fb46a8073b9bea6dd90fa7f8f444c2c479bb013c80f
VG_100K/2361932.jpg,923619325695,complex,0,amt,500,400,205707,7431f8e86ea2d4fdfd77bdab3032be88d9327c2b997f2f3c9319493951da15ad,2a681b82f0531243b95841e925037e4913f7882afd546b4ac99476bb45adccf1
VG_100K/2361935.jpg,923619353678,complex,2,amt,500,375,94791,ee45c7a940f128ad8ac06370df9593269f078a4634cae1748351d8e846d72c18,8420823c891221ae95dd7b4a39faaf12620b4e917e14e9779d15ff03c5e4630c
VG_100K/2361966.jpg,9236196618483,complex,0,amt,500,333,110521,7cf0193af91f7b4c5e3872b907c50342eb94fd318b12abcc7b2259c6802373b7,082b46222e2c21cbcd36dcbb399db66351393117fd453feac3c9751a5e3ccdf9
VG_100K/2361972.jpg,9236197210249,complex,1,amt,500,340,146487,d80adc00a67e7e9b4bd7457badcdf9962fa9f3b5931df867e9f255c969ce4b4e,c2aed55a6cfb7796863595675d175196f5fcde8926655509c31289f0b8ff9806
