manifest_index,question_id,image,image_id,subset,issimple,data_source,question,ground_truth,baseline_prediction,selected_alpha,selected_score,post_prediction,baseline_correct,post_correct,repair,break_case,hook_calls,score_alpha_0,score_alpha_1p5,score_alpha_2,score_alpha_4,baseline_expected_numeral,post_expected_numeral,baseline_entropy,post_entropy,baseline_top1_prob,post_top1_prob,baseline_conditional_margin,post_conditional_margin,feature__baseline_best_numeral,feature__baseline_entropy,feature__baseline_entropy_norm,feature__baseline_expected_numeral,feature__baseline_top1_prob,feature__baseline_conditional_margin,feature__baseline_vocab_numeral_mass,feature__baseline_numprob_0,feature__baseline_numprob_1,feature__baseline_numprob_2,feature__baseline_numprob_3,feature__baseline_numprob_4,feature__baseline_numprob_5,feature__baseline_numprob_6,feature__baseline_numprob_7,feature__baseline_numprob_8,feature__baseline_numprob_9,feature__baseline_numprob_10,feature__baseline_numprob_11,feature__baseline_numprob_12,feature__baseline_numprob_13,feature__baseline_numprob_14,feature__baseline_numprob_15,feature__geom_top2_prob,feature__geom_expected_minus_pred,feature__geom_p_down1,feature__geom_p_up1,feature__geom_p_down2,feature__geom_p_up2,feature__geom_local_asymmetry,feature__geom_up_mass,feature__geom_down_mass,feature__geom_signed_tail_mass,feature__geom_up_distance_mass,feature__geom_down_distance_mass,feature__geom_signed_distance_mass,feature__geom_up_boundary_gap,feature__geom_down_boundary_gap,feature__geom_up_down_logratio
2236,923712401512,VG_100K/2371240.jpg,92371240,complex,False,amt,How many cats are running on the floor?,0,1,4.0,13.68262908430351,1,False,False,False,False,1,1.551812679768536,3.663392232773026,5.1073283416790884,13.68262908430351,0.7192913213121531,0.8569866970843807,0.6547949518657235,0.44173957102784084,0.699666151098512,0.849232465699275,0.4080019062508979,0.7016579912285672,1.0,0.6547949518657235,0.23616735746395168,0.7192913213121531,0.699666151098512,0.4080019062508979,0.7585083954413676,0.29166424484761416,0.699666151098512,0.007772588850478689,0.00038697441249407953,0.00023471184570194277,8.111424339486512e-05,8.111424339486512e-05,3.1764794117060565e-05,1.809903411901497e-05,8.54937835474111e-06,1.0977619104367614e-05,1.4095541944724935e-05,1.809903411901497e-05,3.145140531505385e-06,4.5761524711080615e-06,3.7937636477817758e-06,0.29166424484761416,-0.2807086786878469,0.29166424484761416,0.007772588850478689,0.0,0.00038697441249407953,-0.28389165599713545,0.008669604053873762,0.29166424484761416,-0.2829946407937404,0.010955566159766998,0.29166424484761416,-0.28070867868784716,0.6918935622480333,0.4080019062508979,-3.6249999998747713
2237,900011912836,VG_100K_2/1191.jpg,90001191,complex,False,amt,How many people are wearing blue?,2,2,0.0,0.16686940557923674,2,True,True,False,False,1,0.16686940557923674,-0.3788832773242975,-0.1902627966698388,-0.8020383574855504,2.0048547463571023,1.9914941801422767,0.08674500548269358,0.09053119674617192,0.9857518525018323,0.9842273213517034,0.9772234279280749,0.9718377278316384,2.0,0.08674500548269358,0.03128664730794199,2.0048547463571023,0.9857518525018323,0.9772234279280749,0.7379730464729164,2.5247951507482557e-06,0.005172750983030499,0.9857518525018323,0.008528424573757382,0.0003747128244094148,8.36097325201432e-05,3.0758301676004035e-05,2.113985097573597e-05,1.1315346831951005e-05,8.278484589207224e-06,2.6876304478741997e-06,3.4509858057343307e-06,2.8609677193810108e-06,1.4385849128602778e-06,2.228123900195942e-06,1.9663124404976276e-06,0.008528424573757382,0.0048547463571022575,0.005172750983030499,0.008528424573757382,2.5247951507482557e-06,0.0003747128244094148,0.0033556735907268823,0.009072871719986381,0.005175275778181248,0.0038975959418051332,0.01003254693043419,0.005177800573331996,0.004854746357102193,0.9772234279280749,0.9805791015188018,0.4999999999239341
2238,9236309620717,VG_100K/2363096.jpg,92363096,complex,False,amt,How many table lamps are there in the image?,2,2,4.0,0.12846161032820747,3,True,False,False,True,1,0.017894520573455676,-0.009368730632120077,0.06390231771874592,0.12846161032820747,2.0218279061166697,2.6046876378469412,0.10802343153905701,0.7197981596880112,0.9787117624400451,0.5879232624016638,0.9583992478414003,0.18384990740118878,2.0,0.10802343153905701,0.0389612172453015,2.0218279061166697,0.9787117624400451,0.9583992478414003,0.9508430100812006,4.936109897143348e-07,0.000225651654359342,0.9787117624400451,0.020312514598644853,0.0006133847916067206,8.30126045051262e-05,2.6950246874432075e-05,1.2730395211594785e-05,7.721375006091134e-06,2.8405351223159487e-06,8.138269381933661e-07,7.645196566083434e-07,5.593345294115837e-07,2.3316532160644085e-07,3.6113351469482747e-07,2.0576767410782507e-07,0.020312514598644853,0.021827906116669737,0.000225651654359342,0.020312514598644853,4.936109897143348e-07,0.0006133847916067206,0.02008686294428551,0.021062092294605754,0.00022614526534905634,0.020835947029256698,0.022054544993008678,0.00022663887633877065,0.021827906116669907,0.9583992478414003,0.9784861107856857,4.499999995617621
2239,9240693920494,VG_100K_2/2406939.jpg,92406939,complex,False,amt,How many jets are in the sky?,0,3,4.0,11.48930227308311,3,False,False,False,False,1,-1.8789685560051295,4.638478506450976,8.64089314064059,11.48930227308311,2.2206863921032327,2.3905474802522133,1.4999706083280389,1.5875162420570934,0.44458265657914237,0.43191764107476044,0.2345766796824105,0.22789419389224497,3.0,1.4999706083280389,0.5410000395285158,2.2206863921032327,0.44458265657914237,0.2345766796824105,0.5817704809087445,0.14433485640314841,0.12737506371077084,0.21000597689673187,0.44458265657914237,0.04685866725709524,0.017238340324578758,0.005596469719537429,0.0023329556703559884,0.0008062479058470461,0.00029660202904865696,0.00012364212086996674,0.00010911378869673583,0.00014010487799770438,7.044915688501186e-05,7.044915688501186e-05,5.840440240893406e-05,0.21000597689673187,-0.7793136078967673,0.21000597689673187,0.04685866725709524,0.12737506371077084,0.017238340324578758,-0.16314730963963664,0.07370144641020647,0.4817158970106511,-0.4080144506004446,0.1184470656309516,0.8977606735277187,-0.7793136078967671,0.3977239893220471,0.2345766796824105,-1.499999999983421
2240,923356241075,VG_100K/2335624.jpg,92335624,complex,False,amt,How many items in the yard are red?,1,1,1.0,0.07624230168020366,1,True,True,False,False,0,0.07624230168020366,-0.18125866799649182,-0.025982989556964667,-0.2110203545600524,1.2709632767904033,1.2709632767904033,0.5907370153622177,0.5907370153622177,0.7302550663223969,0.7302550663223969,0.461609240611099,0.461609240611099,1.0,0.5907370153622177,0.2130633406331547,1.2709632767904033,0.7302550663223969,0.461609240611099,0.8388108401458538,2.4255639766089864e-05,0.7302550663223969,0.2686458257112979,0.0009688881316548741,7.018602085044891e-05,1.7745805142971015e-05,7.397552172720157e-06,3.959624343513952e-06,1.7570726513658779e-06,1.1344513681811283e-06,7.796962626606393e-07,1.2076171953405954e-06,1.0657184343959718e-06,2.694558181943447e-07,2.377939249399071e-07,2.233867193462359e-07,0.2686458257112979,0.27096327679040333,2.4255639766089864e-05,0.2686458257112979,0.0,0.0009688881316548741,0.2686215700715318,0.2697206780378369,2.4255639766089864e-05,0.2696964223980708,0.2709875324301696,2.4255639766089864e-05,0.2709632767904035,0.461609240611099,0.7302308106826308,9.312499958776199
2241,923989751290,VG_100K_2/2398975.jpg,92398975,complex,False,amt,How many people are wearing a short sleeve shirt?,1,2,1.0,-0.017281725450777156,2,False,False,False,False,0,-0.017281725450777156,-0.07122375734843171,-0.051965567741722625,-0.22165529438704493,1.9955287523080383,1.9955287523080383,0.03064581115458753,0.03064581115458753,0.9952713773277378,0.9952713773277378,0.9906623564615213,0.9906623564615213,2.0,0.03064581115458753,0.011053139944185776,1.9955287523080383,0.9952713773277378,0.9906623564615213,0.9566279226564021,7.303515539468074e-07,0.004609020866216457,0.9952713773277378,0.0001083937813767216,6.929382611521263e-06,1.5461542518384841e-06,6.054827047302069e-07,4.715504045800774e-07,2.860097779777135e-07,1.5309000233075018e-07,1.1922661369559144e-07,1.0521711729200954e-07,1.3510145287355552e-07,3.014520881596199e-08,5.995090630068604e-08,3.6362062748925374e-08,0.004609020866216457,-0.004471247691961722,0.004609020866216457,0.0001083937813767216,7.303515539468074e-07,6.929382611521263e-06,-0.004500627084839736,0.00011887145449142683,0.004609751217770404,-0.004490879763278977,0.00013923387736353054,0.004610481569324351,-0.0044712476919608205,0.9951629835463611,0.9906623564615213,-3.7499999909913444
2242,923835343281,VG_100K_2/2383534.jpg,92383534,complex,False,amt,How many bees are drawn on the surface of the cake?,2,5,4.0,1.4993002553987302,7,False,False,False,False,1,0.5130535784874798,-1.900967815085394,-0.8430104100337589,1.4993002553987302,6.005276728602489,7.0614523894786245,0.9265001626680852,0.3828168614730674,0.4626605466434826,0.9229579117044915,0.0,0.8950869977620886,5.0,0.9265001626680852,0.3341642975160161,6.005276728602489,0.4626605466434826,0.0,0.8792677717569859,5.310834098301956e-06,1.2740028708774592e-05,1.5367408007015628e-05,0.00012087402693647713,0.00069558199886824,0.4626605466434826,0.07095129279096776,0.4626605466434826,0.002142543392718036,0.00015520532280383534,0.0005417198054089584,5.310834098301956e-06,1.196814938964155e-05,5.653353469874459e-06,6.017963442985414e-06,9.320804116568396e-06,0.4626605466434826,1.0052767286024888,0.00069558199886824,0.07095129279096776,0.00012087402693647713,0.4626605466434826,0.07025571079209952,0.5364895790598986,0.0008498742966188093,0.5356397047632798,1.0063376751645763,0.0010609465620888493,1.0052767286024875,0.39170925385251487,0.46196496464461434,4.624999998576449
2243,923562059922,VG_100K/2356205.jpg,92356205,complex,False,amt,How many kites are lying on the ground?,0,0,4.0,1517.4234303166788,0,True,True,False,False,1,-109.16770819640234,504.21685151239075,822.3437938892627,1517.4234303166788,1.671446287949986,0.545507844031939,0.9834756347924575,0.3913958939083744,0.8050734765226031,0.9380814930110084,0.7738573902241087,0.9299654978577888,0.0,0.9834756347924575,0.35471385528755095,1.671446287949986,0.8050734765226031,0.7738573902241087,0.33251581236254424,0.8050734765226031,0.0032901512897175454,0.002903548322210446,0.004787141879334032,0.004224637880745282,0.014745435074885812,0.031216086298494383,0.024311112453691976,0.024311112453691976,0.011483756383049631,0.018933513416272293,0.011483756383049631,0.010134379438077375,0.010134379438077375,0.011483756383049631,0.011483756383049631,0.031216086298494383,1.671446287949986,0.0,0.0032901512897175454,0.0,0.002903548322210446,0.0032901512897175454,0.19492652347739703,0.0,0.19492652347739703,1.671446287949986,0.0,1.671446287949986,0.8017833252328855,0.8050734765226031,21.914199385686942
2244,923708306865,VG_100K/2370830.jpg,92370830,complex,False,amt,How many yellow flowers are there in the vase?,1,2,1.5,0.18059338363240746,2,False,False,False,False,1,-0.4544162629904323,0.18059338363240746,-0.13999714821868436,-0.3646985614636409,1.9355043790615525,1.9659063229606388,0.7252765716550013,0.6749039222589814,0.7688632911391134,0.7964468743718801,0.6174651324779006,0.6743077903588335,2.0,0.7252765716550013,0.2615882282999048,1.9355043790615525,0.7688632911391134,0.6174651324779006,0.871373116263328,0.0010201127688183843,0.1513981586612128,0.7688632911391134,0.07151542629813427,0.005180560105237765,0.0013098507230505114,0.0005460270178881907,0.00010751909479911407,3.4906339414668694e-05,9.394913800959677e-06,5.028734981914453e-06,4.16896772761947e-06,2.2314876213351663e-06,1.1220624418585831e-06,1.2714633202364392e-06,9.30222436717368e-07,0.1513981586612128,-0.06449562093844752,0.1513981586612128,0.07151542629813427,0.0010201127688183843,0.005180560105237765,-0.07988273236307854,0.07871843743085517,0.1524182714300312,-0.07369983399917603,0.08894276326040224,0.1534383841988496,-0.06449562093844735,0.6973478648409792,0.6174651324779006,-0.7499999999926223
2245,924155216092,VG_100K_2/2415521.jpg,92415521,complex,False,amt,How many water buffalo are in the picture?,1,1,1.0,0.013877629539605425,1,True,True,False,False,0,0.013877629539605425,-0.3380179740981834,-0.23807117863623176,-0.4542138442656463,1.2584805077117929,1.2584805077117929,0.6306176704195895,0.6306176704195895,0.7734793076531649,0.7734793076531649,0.5779131121428035,0.5779131121428035,1.0,0.6306176704195895,0.22744724645282313,1.2584805077117929,0.7734793076531649,0.5779131121428035,0.7828804409475936,7.434037409384944e-05,0.7734793076531649,0.19556619551036133,0.02999104742848026,0.0007053218313785144,9.545492982257763e-05,5.789634155811113e-05,1.658757957705481e-05,6.102229505193753e-06,2.108874087097328e-06,1.4494065503820924e-06,1.6423927904303932e-06,1.27909679129802e-06,3.234063157069395e-07,4.4204402272347597e-07,5.009015005365439e-07,0.19556619551036133,0.2584805077117929,7.434037409384944e-05,0.19556619551036133,0.0,0.02999104742848026,0.1954918551362675,0.22644635197274124,7.434037409384944e-05,0.2263720115986474,0.25855484808588713,7.434037409384944e-05,0.25848050771179326,0.5779131121428035,0.773404967279071,7.8749999865534726
2246,9232974610355,VG_100K/2329746.jpg,92329746,complex,False,amt,How many people are hanging from the ceiling?,0,0,4.0,47.81898471662831,0,True,True,False,False,1,6.15974225164775,12.987712904121775,17.799071252440065,47.81898471662831,0.008052868610881916,0.009024807839847177,0.01713710159417741,0.01727665642420135,0.998185593553047,0.9981858326837687,0.9977556325545139,0.9977558715822319,0.0,0.01713710159417741,0.006180902871282525,0.008052868610881916,0.998185593553047,0.9977556325545139,0.5398188506801489,0.998185593553047,0.0004299609985330901,6.593665467465437e-05,0.00014859054506179806,0.00029550758459005375,0.00023014153828227328,0.00033485396234773376,0.00010212468855068064,9.59372664602672e-05,3.1146270267941195e-05,2.9259213147622937e-05,1.2197054686922065e-05,1.4712456317207343e-05,6.52861291544615e-06,1.0111713491497118e-05,7.397887625809908e-06,0.0004299609985330901,0.008052868610881916,0.0,0.0004299609985330901,0.0,6.593665467465437e-05,0.0004299609985330901,0.001814406446952998,0.0,0.001814406446952998,0.008052868610881916,0.0,0.008052868610881916,0.9977556325545139,0.998185593553047,19.879205063778244
2247,9240971010719,VG_100K_2/2409710.jpg,92409710,complex,False,amt,How many motorbikes in the intersection have two people on them?,2,3,1.5,9.718727517518435,3,False,False,False,False,1,-4.326525223546966,9.718727517518435,1.1901137945906286,1.4748538087421437,3.6938634049295316,3.8991937013779427,1.408605255874889,1.5042412354947192,0.39230811058006704,0.3339781090806201,0.04609741813434293,0.0,3.0,1.408605255874889,0.508046954305208,3.6938634049295316,0.39230811058006704,0.04609741813434293,0.6885096555974997,8.41320761729915e-06,0.0033941301984508855,0.07725004725051321,0.39230811058006704,0.3462106924457241,0.12736379606451106,0.04134897064446919,0.009226202441873135,0.002058644028416987,0.000520506724050806,0.0001316047097226585,6.216566305617409e-05,4.013716874663165e-05,2.434442343889179e-05,2.9364979956704412e-05,2.2869469385157506e-05,0.3462106924457241,0.6938634049295316,0.07725004725051321,0.3462106924457241,0.0033941301984508855,0.12736379606451106,0.2689606451952109,0.5270392987633515,0.0806525906565814,0.44638670810677017,0.7779269521997983,0.08406354727026688,0.6938634049295315,0.04609741813434293,0.31505806332955383,1.4999999999899434
2248,923625039600,VG_100K/2362503.jpg,92362503,complex,False,amt,How many yellow bananas are hanging?,0,0,4.0,447.4140667150815,0,True,True,False,False,1,-60.20112316942725,212.27917408675242,225.53630697083085,447.4140667150815,1.9088429022104545,2.550978698381694,1.3617250438758763,1.5993946904445617,0.6676520071789906,0.5981208199305917,0.5879123461923705,0.5063960214208744,0.0,1.3617250438758763,0.49113849196350823,1.9088429022104545,0.6676520071789906,0.5879123461923705,0.3740766497794539,0.6676520071789906,0.002728541153772305,0.01570167022508987,0.048364549183476394,0.029334581922958045,0.07973966098662005,0.07037000383383789,0.033240436127361994,0.01570167022508987,0.007416943836501934,0.005097585980222561,0.005776321667864337,0.005097585980222561,0.005776321667864337,0.004498603838205069,0.0035035161919221352,0.07973966098662005,1.9088429022104545,0.0,0.002728541153772305,0.0,0.01570167022508987,0.002728541153772305,0.3323479928210094,0.0,0.3323479928210094,1.9088429022104545,0.0,1.9088429022104545,0.6649234660252183,0.6676520071789906,21.727032927772505
2249,923610492740,VG_100K/2361049.jpg,92361049,complex,False,amt,How many penguins are sitting in front of the panda?,0,0,4.0,46.94432591678014,0,True,True,False,False,1,6.22802409822417,12.699042155481578,17.373462133994398,46.94432591678014,0.010352070474236948,0.010055575285748172,0.029962743902591744,0.030146614650110967,0.9964513882625748,0.9964066257212986,0.995421757396056,0.9953770411078079,0.0,0.029962743902591744,0.010806775509923785,0.010352070474236948,0.9964513882625748,0.995421757396056,0.49185568300868,0.9964513882625748,0.0008018773251193916,0.0010296308665188783,0.0008018773251193916,0.0003787800277878329,0.00015789900739751755,0.00021582235418460892,5.4568436797665356e-05,3.5232030807886194e-05,1.2961139804940213e-05,1.2175864041712542e-05,1.2175864041712542e-05,2.421459704429342e-05,3.277089349449894e-06,5.403006916422886e-06,2.7168024935728276e-06,0.0010296308665188783,0.010352070474236948,0.0,0.0008018773251193916,0.0,0.0010296308665188783,0.0008018773251193916,0.003548611737425277,0.0,0.003548611737425277,0.010352070474236948,0.0,0.010352070474236948,0.9956495109374555,0.9964513882625748,20.50246619418034
2250,923960401425,VG_100K_2/2396040.jpg,92396040,complex,False,amt,How many people on the field have on face masks?,2,3,1.0,-0.03307017729049567,3,False,False,False,False,0,-0.3592498967620364,-0.03307017729049567,-0.12381951206903635,-0.37389133419484916,2.7116177272025235,2.7116177272025235,0.8199744179668644,0.8199744179668644,0.6223915326887042,0.6223915326887042,0.28924935180362454,0.28924935180362454,3.0,0.8199744179668644,0.29574325661415235,2.7116177272025235,0.6223915326887042,0.28924935180362454,0.8692898434069889,3.374761474017819e-06,0.0013614759497887732,0.33314218088507963,0.6223915326887042,0.039788159517953475,0.0025435719393340707,0.0005675476141726635,0.00014349850936736444,3.628210510702805e-05,1.3347440551297013e-05,2.628266878644286e-06,2.3194373795692654e-06,1.2415053651485884e-06,6.64529935263424e-07,1.321575581917466e-06,8.532733270280957e-07,0.33314218088507963,-0.2883822727974765,0.33314218088507963,0.039788159517953475,0.0013614759497887732,0.0025435719393340707,-0.2933540213671262,0.04310143571495347,0.33450703159634243,-0.291405595881389,0.04749298427160345,0.3358752570690792,-0.28838227279747575,0.5826033731707507,0.28924935180362454,-2.124999999977869
2251,923542968801,VG_100K/2354296.jpg,92354296,complex,False,amt,How many people are wearing red shirts?,2,2,1.0,0.09983710002103635,2,True,True,False,False,0,0.09983710002103635,-0.3200945561134858,-0.22830829527614666,-0.7594743783702321,1.9919670089439008,1.9919670089439008,0.05379076099927748,0.05379076099927748,0.9909214065255105,0.9909214065255105,0.9823482565460042,0.9823482565460042,2.0,0.05379076099927748,0.019400916034825272,1.9919670089439008,0.9909214065255105,0.9823482565460042,0.8282413699067241,8.239796079004637e-07,0.008573149979506312,0.9909214065255105,0.00048366402523063396,1.4605388017471382e-05,3.258902567368348e-06,8.771217268713541e-07,7.740572071536214e-07,4.410445019953196e-07,2.675070127578511e-07,1.1151351361640232e-07,2.2177110289371437e-07,1.9571231138647254e-07,6.353848478402396e-08,9.244794985860407e-08,4.648574850758032e-08,0.008573149979506312,-0.008032991056099226,0.008573149979506312,0.00048366402523063396,8.239796079004637e-07,1.4605388017471382e-05,-0.008089485954275678,0.0005046195153752984,0.008573973959114212,-0.008069354443738914,0.0005418068826225776,0.008574797938722113,-0.008032991056099534,0.9904377425002799,0.9823482565460042,-2.8749999980490926
2252,923466787116,VG_100K/2346678.jpg,92346678,complex,False,amt,How many airplanes are setting in the top of mountain?,0,0,4.0,45.2479654620067,0,True,True,False,False,1,4.497358328545432,13.520689079391278,17.199352391077365,45.2479654620067,0.1606463717806423,0.10980677095655887,0.4541732057587088,0.34257996338549407,0.8682552960341455,0.9138592307030245,0.7507497196236754,0.8388450970083295,0.0,0.4541732057587088,0.163808357913183,0.1606463717806423,0.8682552960341455,0.7507497196236754,0.7608419743683044,0.8682552960341455,0.11750557641047009,0.007511880179782703,0.004020819715893979,0.0008971661471353877,0.0006166126742203558,0.0005441587750938682,0.0002001848260900688,0.00011406187567786796,5.0614650514856466e-05,7.839350427218742e-05,6.105292251489108e-05,6.105292251489108e-05,2.883935854312338e-05,2.883935854312338e-05,2.5450644586832974e-05,0.11750557641047009,0.1606463717806423,0.0,0.11750557641047009,0.0,0.007511880179782703,0.11750557641047009,0.13174470396585425,0.0,0.13174470396585425,0.1606463717806423,0.0,0.1606463717806423,0.7507497196236754,0.8682552960341455,25.489751628225513
2253,923906285904,VG_100K_2/2390628.jpg,92390628,complex,False,amt,How many people are there that are riding on the train?,2,2,1.5,0.7853405734557349,2,True,True,False,False,1,-0.3564111835763388,0.7853405734557349,0.38408197172854786,0.607535641466411,2.4011825792170804,2.4952987182069717,0.7327263364766774,0.7694265052399883,0.6148644242369389,0.5235542547967863,0.24193029937067984,0.061519246603636335,2.0,0.7327263364766774,0.26427516299091014,2.4011825792170804,0.6148644242369389,0.24193029937067984,0.9591930168646741,1.2387118154199e-05,0.00043666096670349385,0.6148644242369389,0.37293412486625904,0.008770569969637848,0.0015240965299320194,0.001047495204864801,0.00023372777281619538,0.00011040518232502126,2.6223529338222444e-05,1.163662060466849e-05,9.062609239220664e-06,7.057967172175203e-06,2.9421984502175656e-06,5.163719091755711e-06,4.021508472220112e-06,0.37293412486625904,0.40118257921708045,0.00043666096670349385,0.37293412486625904,1.2387118154199e-05,0.008770569969637848,0.37249746389955557,0.3846865276782034,0.0004490480848576928,0.3842374795933457,0.40164401442009307,0.00046143520301189186,0.40118257921708117,0.24193029937067984,0.6144277632702354,6.7499999977125755
2254,923636423533,VG_100K/2363642.jpg,92363642,complex,False,amt,How many curtains have stripes on them?,0,2,1.0,-0.11861802682401211,2,False,False,False,False,0,-0.21812614393893584,-0.11861802682401211,-0.20944164515600658,-0.5386650686926138,1.8291791447631143,1.8291791447631143,0.6144999132138387,0.6144999132138387,0.7802988497972387,0.7802988497972387,0.5830084040075963,0.5830084040075963,2.0,0.6144999132138387,0.22163399435507586,1.8291791447631143,0.7802988497972387,0.5830084040075963,0.8046321897364237,0.0004890341219365523,0.19729044578964242,0.7802988497972387,0.018350870041267685,0.0024835201946732327,0.000554148258769298,0.00038086015711282385,7.49958115556187e-05,4.014236522620146e-05,1.303231791628632e-05,4.794321832211987e-06,5.432678367675526e-06,7.904500383349914e-06,2.264677276612962e-06,2.566215552689571e-06,1.1387512485942287e-06,0.19729044578964242,-0.17082085523688573,0.19729044578964242,0.018350870041267685,0.0004890341219365523,0.0024835201946732327,-0.17893957574837474,0.021921670291182277,0.19777947991157896,-0.17585780962039668,0.02744765879662966,0.19826851403351553,-0.17082085523688587,0.7619479797559711,0.5830084040075963,-2.3749999999505755
2255,924021521090,VG_100K_2/2402152.jpg,92402152,complex,False,amt,How many yellow chickens are there?,0,0,4.0,54.32461596363244,0,True,True,False,False,1,4.938529081256443,17.109830784483037,21.831433457814345,54.32461596363244,0.04587380642007085,0.04630684939192464,0.07750101620563518,0.08033326879944022,0.9898999534008041,0.9893775635804442,0.9871195281585308,0.9862285916705827,0.0,0.07750101620563518,0.027952582935931267,0.04587380642007085,0.9898999534008041,0.9871195281585308,0.5168178152798646,0.9898999534008041,0.00245371666417417,0.000660408880978431,0.0009026719152094492,0.0004831654588189826,0.0011590536820591346,0.002780425242273254,0.0005474981922360536,0.00029305466448783477,0.00017774663898367085,0.00033207443972840773,0.00010127698204654357,9.514091989684891e-05,1.994262019440998e-05,3.9660636022271616e-05,5.4209662086325044e-05,0.002780425242273254,0.04587380642007085,0.0,0.00245371666417417,0.0,0.000660408880978431,0.00245371666417417,0.010100046599195786,0.0,0.010100046599195786,0.04587380642007085,0.0,0.04587380642007085,0.9874462367366299,0.9898999534008041,21.620869718205068
2256,900030294232,VG_100K_2/3029.jpg,90003029,complex,False,amt,How many cars are of yellow color?,1,1,1.0,0.0564287049926862,1,True,True,False,False,0,0.0564287049926862,-0.09846004957613687,-0.01660542682365907,-0.16524038283452475,1.4772793953734102,1.4772793953734102,0.7878745262776089,0.7878745262776089,0.5482615012387698,0.5482615012387698,0.12127501474611185,0.12127501474611185,1.0,0.7878745262776089,0.2841656679758619,1.4772793953734102,0.5482615012387698,0.12127501474611185,0.8644212844604198,5.553940324074526e-06,0.5482615012387698,0.42698648649265797,0.024088929188197536,0.0005665173145914294,5.971048565880641e-05,1.9385156496296856e-05,6.699330822377658e-06,2.315226780667616e-06,9.651301118028735e-07,4.28273890990777e-07,4.852978970651095e-07,4.28273890990777e-07,1.9004538710511494e-07,2.0230226151629443e-07,2.0230226151629443e-07,0.42698648649265797,0.47727939537341024,5.553940324074526e-06,0.42698648649265797,0.0,0.024088929188197536,0.4269809325523339,0.4517329448209061,5.553940324074526e-06,0.451727390880582,0.47728494931373405,5.553940324074526e-06,0.47727939537340996,0.12127501474611185,0.5482559472984457,11.249999819950009
2257,9239148818642,VG_100K_2/2391488.jpg,92391488,complex,False,amt,How many black dogs are to the left of the person?,0,0,4.0,44.05270888382198,0,True,True,False,False,1,5.0986984848169525,12.76476351225391,16.411960057677472,44.05270888382198,0.13087554137440682,0.09629387224889861,0.3911608969649016,0.31341766464737497,0.9032773573041932,0.9263867201982727,0.8291318366728796,0.8671647985257005,0.0,0.3911608969649016,0.14108147156023557,0.13087554137440682,0.9032773573041932,0.8291318366728796,0.5746526708981037,0.9032773573041932,0.07414552063131365,0.01654410189275372,0.0036914881048420783,0.001057629049589588,0.00044088538168257695,0.0004995885882333893,0.00011147328170084414,8.155559510230926e-05,2.3366069207599026e-05,2.818485948827007e-05,3.85241353152198e-05,3.0002626750641944e-05,8.075097442219818e-06,1.2506955582933046e-05,9.740426801827534e-06,0.07414552063131365,0.13087554137440682,0.0,0.07414552063131365,0.0,0.01654410189275372,0.07414552063131365,0.09672264269580684,0.0,0.09672264269580684,0.13087554137440682,0.0,0.13087554137440682,0.8291318366728796,0.9032773573041932,25.02929549416164
2258,923424088290,VG_100K/2342408.jpg,92342408,complex,False,amt,How many yellow banana's are in the picture?,0,0,4.0,4655.861846578185,0,True,True,False,False,1,-331.716639564128,1477.1481545235856,2527.590972223646,4655.861846578185,4.086329410559202,3.591065199034758,1.815953775197523,1.6080429760533979,0.56333208834766,0.632446349518753,0.510934041894026,0.5920154070660293,0.0,1.815953775197523,0.6549668764902645,4.086329410559202,0.56333208834766,0.510934041894026,0.3007176739629358,0.56333208834766,0.00709130445784774,0.008035500676636057,0.01169158449666421,0.01169158449666421,0.031781021683175814,0.04080763960950197,0.04080763960950197,0.03601261555717394,0.031781021683175814,0.024751084573666624,0.05239804645363395,0.031781021683175814,0.03601261555717394,0.03601261555717394,0.03601261555717394,0.05239804645363395,4.086329410559202,0.0,0.00709130445784774,0.0,0.008035500676636057,0.00709130445784774,0.4366679116523399,0.0,0.4366679116523399,4.086329410559202,0.0,4.086329410559202,0.5562407838898122,0.56333208834766,22.682135146300258
2259,9233476714402,VG_100K/2334767.jpg,92334767,complex,False,amt,How many shelves in this image have pots on them?,2,2,1.0,-0.083840551382473,2,True,True,False,False,0,-0.083840551382473,-0.1527625737004446,-0.18353796039722609,-0.5294166268934964,2.139227469031391,2.139227469031391,0.48260993481369197,0.48260993481369197,0.8532279621213061,0.8532279621213061,0.7223812162790273,0.7223812162790273,2.0,0.48260993481369197,0.17406473990986482,2.139227469031391,0.8532279621213061,0.7223812162790273,0.8039117710677033,3.384756735256219e-06,0.00836475260755454,0.8532279621213061,0.1308467458422788,0.006514475880962051,0.0006866207062803682,0.00022291310643325428,8.200514902445583e-05,2.8340221166548637e-05,1.1813961833623078e-05,2.3263070154571325e-06,2.987037334865961e-06,2.1853631984350607e-06,1.0322924805318476e-06,1.5988458708999115e-06,8.558005248395756e-07,0.1308467458422788,0.13922746903139105,0.00836475260755454,0.1308467458422788,3.384756735256219e-06,0.006514475880962051,0.12248199323472425,0.13840390051440407,0.008368137364289796,0.13003576315011428,0.14759899115241532,0.008371522121025052,0.13922746903139027,0.7223812162790273,0.8448632095137516,2.7499999998880935
